par_id,art_id,keyword,country,text,label,orig_label
9523,@@13896713,refugee,au,"""following the release of the #naurufiles , public concern about australia being seen as a """" pariah state """" because of its brutal treatment of refugees is starting to bite . barry hindess reports .""",0,0
9524,@@22223590,homeless,ie,"more than 200 people , young and old , were being fed at a soup kitchen . many were homeless and all of them had an urgent need for some food to try and ward off the effects of the bitter weather .",0,0
9525,@@14132784,migrant,my,""""""" i encountered about 15 illegal immigrants from myanmar , who had spent more than 30 days in detention .""",0,0
9526,@@1879146,migrant,tz,"""human trafficking , described as """" modern-day slavery """" , is the recruitment and transportation of people from one place to another or one country to another , through the use of deception or force for the sole purpose of exploitation . the two terms human trafficking and illegal migrants are all related , and there is no much difference between them except that illegal migrants are not necessary human trafficked .""",0,0
9527,@@20912124,hopeless,ph,"""in addition , it gives the usually """" dark """" topic a bracingly illuminating spin , as it urges viewers to value life , and points out that suicide may """" solve """" a hopeless person 's problems -- but takes a terrible toll on his loved ones !""",0,0
9528,@@18447122,poor-families,gh,"however , a striking aspect of the growth in private schooling has been the proliferation of low-fee private schools ( lfps ) serving relatively poor families . low-fee private school or schools run by entrepreneurs in poor areas cater to those living on less than $2 a day . lfps charge low-rate ( $1 per week ) which is far less than the $ 3.964 spent per pupil by the government per week in 2014 at the primary level of education in ghana .",0,0
9529,@@1840084,immigrant,ke,"earlier this month , a wave of anti-immigrant violence took place in johannesburg and port elizabeth when some frustrated south africans launched a deadly attack on somali refugees , attracting round condemnation across the continent .",0,0
9530,@@821226,hopeless,ca,"the casting was gut-punchingly faithful and , with very few exceptions , matched up with the pictures in my head , the story stayed true , and somehow managed to unfold in a way that entirely satisfied the vast majority of those who loved the books without leaving those who had n't ( yet ) done so hopelessly lost . it was a hollywood miracle -- and finally , i had the ultimate challenge for those still wary of the written word : watch the series , and then tell me you do n't want to know what happens next . i dare you .",0,0
9531,@@10065468,women,ke,the group of more that 500 women particularity criticised the governor for questioning president uhuru kenyatta 's visit . joho had complained that he was sidelined in the head of state 's visit .,0,0
9532,@@272530,migrant,za,"the middle east , which is seeing the arrival of large numbers of low-skilled immigrants from south asia , is also slow to accept other cultures . just over 50 percent of those polled in jordan would not want foreigners to live next door .",0,0
9533,@@1913298,homeless,tz,"this has been the case with the current heavy rainfall that pounded on the city in the last three days or so . we are told that it left more than 5,000 residents of buguruni kwa mnyamani homeless .",0,0
9534,@@728406,women,us,"the alleged involvement of storay mohammed 's mother-in-law in her abuse is not unusual , mosadiq added , as women often play a role in violence against other women within the family , as do husbands , fathers and brothers .",0,0
